Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.881,114.057,-56.632,2611.259
0.895,114.057,-56.632,2605.396
0.91,114.057,-56.633,2605.396
0.924,114.057,-56.633,2594.976
0.939,114.057,-56.633,2589.323
0.953,114.057,-56.633,2583.427
0.968,114.057,-56.634,2583.427
0.982,114.057,-56.634,2577.789
0.997,114.057,-56.634,2571.551
1.011,114.057,-56.634,2565.919
1.025,114.058,-56.635,2561.82
1.04,114.058,-56.635,2557.994
1.054,114.058,-56.635,2555.261
1.069,114.058,-56.635,2558.053
1.083,114.058,-56.636,2560.641
1.098,114.058,-56.636,2561.542
1.112,114.058,-56.636,2561.421
1.127,114.058,-56.636,2563.172
1.141,114.058,-56.637,2563.172
1.155,114.058,-56.637,2568.106
1.17,114.058,-56.637,2567.44
1.184,114.058,-56.637,2564.856
1.199,114.058,-56.638,2560.282
1.213,114.058,-56.638,2556.622
1.228,114.058,-56.638,2555.887
1.242,114.058,-56.638,2555.887
1.256,114.058,-56.638,2562.25
1.271,114.058,-56.639,2563.492
1.285,114.058,-56.639,2566.036
1.3,114.058,-56.639,2566.036
1.314,114.058,-56.639,2568.26
1.329,114.058,-56.64,2567.385
1.343,114.059,-56.64,2566.527
1.358,114.059,-56.64,2562.267
1.372,114.059,-56.64,2563.872
1.386,114.059,-56.641,2563.937
1.401,114.059,-56.641,2565.521
1.415,114.059,-56.641,2566.396
1.43,114.059,-56.641,2565.493
1.444,114.059,-56.642,2565.493
1.459,114.059,-56.642,2566.659
1.473,114.059,-56.642,2566.113
1.488,114.059,-56.642,2563.1
1.502,114.059,-56.643,2562.645
1.516,114.059,-56.643,2562.704
1.531,114.059,-56.643,2561.798
1.545,114.059,-56.643,2558.786
1.56,114.059,-56.644,2554.004
1.574,114.059,-56.644,2550.571
1.589,114.059,-56.644,2551.326
1.603,114.059,-56.644,2550.871
1.618,114.059,-56.645,2553.177
1.632,114.059,-56.645,2550.592
1.646,114.06,-56.645,2551.695
1.661,114.06,-56.645,2555.874
1.675,114.06,-56.646,2556.856
1.69,114.06,-56.646,2559.006
1.704,114.06,-56.646,2558.905
1.719,114.06,-56.646,2556.625
1.733,114.06,-56.647,2557.842
1.748,114.06,-56.647,2561.278
1.762,114.06,-56.647,2559.073
1.776,114.06,-56.647,2561.045
1.791,114.06,-56.647,2560.146
1.805,114.06,-56.648,2562.761
1.82,114.06,-56.648,2565.268
1.834,114.06,-56.648,2567.363
1.849,114.06,-56.648,2567.779
1.863,114.06,-56.649,2566.568
1.878,114.06,-56.649,2566.752
1.892,114.06,-56.649,2569.524
1.906,114.06,-56.649,2570.795
1.921,114.06,-56.65,2570.795
1.935,114.06,-56.65,2571.451
1.95,114.061,-56.65,2574.548
1.964,114.061,-56.65,2577.863
1.979,114.061,-56.651,2581.877
1.993,114.061,-56.651,2585.555
2.007,114.061,-56.651,2585.555
2.022,114.061,-56.651,2594.999
2.036,114.061,-56.652,2599.412
2.051,114.061,-56.652,2603.187
2.065,114.061,-56.652,2603.187
2.08,114.061,-56.652,2607.509
2.094,114.061,-56.653,2610.504
2.109,114.061,-56.653,2609.737
2.123,114.061,-56.653,2609.045
2.137,114.061,-56.653,2608.478
2.152,114.061,-56.654,2607.914
2.166,114.061,-56.654,2605.795
2.181,114.061,-56.654,2601.743
2.195,114.061,-56.654,2600.377
2.21,114.061,-56.655,2601.1
2.224,114.061,-56.655,2601.1
2.239,114.061,-56.655,2601.506
2.253,114.062,-56.655,2601.133
2.267,114.062,-56.656,2603.257
2.282,114.062,-56.656,2603.257
2.296,114.062,-56.656,2600.814
2.311,114.062,-56.656,2598.711
2.325,114.062,-56.656,2597.827
2.34,114.062,-56.657,2597.63
2.354,114.062,-56.657,2598.302
2.369,114.062,-56.657,2598.302
2.383,114.062,-56.657,2598.976
2.397,114.062,-56.658,2599.613
2.412,114.062,-56.658,2600.559
2.426,114.062,-56.658,2600.311
2.441,114.062,-56.658,2599.59
2.455,114.062,-56.659,2599.172
2.47,114.062,-56.659,2599.869
2.484,114.062,-56.659,2599.843
2.499,114.062,-56.659,2599.022
2.513,114.062,-56.66,2597.843
2.527,114.062,-56.66,2597.843
2.542,114.062,-56.66,2596.08
2.556,114.063,-56.66,2595.398
2.571,114.063,-56.661,2594.083
2.585,114.063,-56.661,2594.057
2.6,114.063,-56.661,2592.686
2.614,114.063,-56.661,2590.309
2.629,114.063,-56.662,2589.133
2.643,114.063,-56.662,2587.175
2.657,114.063,-56.662,2584.46
2.672,114.063,-56.662,2582.987
2.686,114.063,-56.663,2582.987
2.701,114.063,-56.663,2581.615
2.715,114.063,-56.663,2579.417
2.73,114.063,-56.663,2576.945
2.744,114.063,-56.664,2574.054
2.758,114.063,-56.664,2574.054
2.773,114.063,-56.664,2569.015
2.787,114.063,-56.664,2566.341
2.802,114.063,-56.664,2563.737
2.816,114.063,-56.665,2561.428
2.831,114.063,-56.665,2561.428
2.845,114.063,-56.665,2558.279
2.86,114.063,-56.665,2555.341
2.874,114.064,-56.666,2553.351
2.888,114.064,-56.666,2550.308
2.903,114.064,-56.666,2551.136
2.917,114.064,-56.666,2545.545
2.932,114.064,-56.667,2542.229
2.946,114.064,-56.667,2538.55
2.961,114.064,-56.667,2535.365
2.975,114.064,-56.667,2532.085
2.99,114.064,-56.668,2532.085
3.004,114.064,-56.668,2528.669
3.018,114.064,-56.668,2524.965
3.033,114.064,-56.668,2520.478
3.047,114.064,-56.669,2517.674
0,114.055,-56.617,2746.35
0.014,114.055,-56.617,2744.946
0.029,114.055,-56.618,2743.402
0.043,114.055,-56.618,2741.947
0.058,114.055,-56.618,2741.947
0.072,114.055,-56.618,2739.404
0.087,114.056,-56.619,2739.404
0.101,114.056,-56.619,2738.008
0.116,114.056,-56.619,2734.536
0.13,114.056,-56.619,2716.273
0.145,114.056,-56.62,2699.046
0.159,114.056,-56.62,2683.338
0.174,114.056,-56.62,2666.388
0.188,114.056,-56.62,2666.388
0.203,114.056,-56.621,2642.701
0.217,114.056,-56.621,2635.315
0.232,114.056,-56.621,2635.315
0.246,114.056,-56.621,2630.78
0.261,114.056,-56.622,2631.676
0.275,114.056,-56.622,2635.072
0.29,114.056,-56.622,2640.581
0.304,114.056,-56.622,2647.488
0.319,114.056,-56.623,2654.691
0.333,114.056,-56.623,2657.056
0.347,114.056,-56.623,2658.355
0.362,114.056,-56.623,2659.887
0.376,114.057,-56.624,2662.331
0.391,114.057,-56.624,2662.331
0.405,114.057,-56.624,2663.716
0.42,114.057,-56.624,2666.468
0.434,114.057,-56.625,2670.773
0.449,114.057,-56.625,2674.3
0.463,114.057,-56.625,2677.384
0.478,114.057,-56.625,2681.072
0.492,114.057,-56.625,2682.485
0.507,114.057,-56.626,2681.59
0.521,114.057,-56.626,2679.14
0.536,114.057,-56.626,2672.679
0.55,114.057,-56.626,2672.679
0.565,114.057,-56.627,2672.679
0.579,114.057,-56.627,2660.175
0.594,114.057,-56.627,2654.756
0.608,114.057,-56.627,2649.608
0.623,114.057,-56.628,2649.608
0.637,114.057,-56.628,2636.975
0.651,114.057,-56.628,2632.976
0.666,114.057,-56.628,2628.783
0.68,114.058,-56.629,2624.467
0.695,114.058,-56.629,2624.467
0.709,114.058,-56.629,2624.467
0.724,114.058,-56.629,2625.353
0.738,114.058,-56.63,2630.196
0.753,114.058,-56.63,2635.107
0.767,114.058,-56.63,2638.608
0.782,114.058,-56.63,2640.489
0.796,114.058,-56.631,2638.013
0.811,114.058,-56.631,2635.144
0.825,114.058,-56.631,2635.205
0.84,114.058,-56.631,2627.175
0.854,114.058,-56.632,2627.531
0.869,114.058,-56.632,2627.531
0.883,114.058,-56.632,2617.719
0.898,114.058,-56.632,2617.13
0.912,114.058,-56.633,2607.115
0.927,114.058,-56.633,2605.782
0.941,114.058,-56.633,2602.486
0.956,114.058,-56.633,2602.486
0.97,114.058,-56.634,2590.809
0.984,114.059,-56.634,2584.396
0.999,114.059,-56.634,2579.142
1.013,114.059,-56.634,2578.261
1.028,114.059,-56.634,2573.23
1.042,114.059,-56.635,2567.44
1.057,114.059,-56.635,2557.433
1.071,114.059,-56.635,2557.428
1.086,114.059,-56.635,2558.179
1.1,114.059,-56.636,2561.122
1.115,114.059,-56.636,2564.095
1.129,114.059,-56.636,2567.135
1.144,114.059,-56.636,2567.135
1.158,114.059,-56.637,2574.738
1.173,114.059,-56.637,2574.738
1.187,114.059,-56.637,2574.738
1.202,114.059,-56.637,2572.959
1.216,114.059,-56.638,2569.209
1.231,114.059,-56.638,2564.801
1.245,114.059,-56.638,2561.376
1.26,114.059,-56.638,2560.772
1.274,114.059,-56.639,2564.353
1.289,114.06,-56.639,2567.8
1.303,114.06,-56.639,2570.209
1.317,114.06,-56.639,2570.64
1.332,114.06,-56.64,2570.64
1.346,114.06,-56.64,2568.905
1.361,114.06,-56.64,2570.075
1.375,114.06,-56.64,2569.596
1.39,114.06,-56.641,2568.585
1.404,114.06,-56.641,2567.842
1.419,114.06,-56.641,2566.885
1.433,114.06,-56.641,2568.776
1.448,114.06,-56.642,2572.028
1.462,114.06,-56.642,2573.771
1.477,114.06,-56.642,2573.771
1.491,114.06,-56.642,2569.166
1.506,114.06,-56.643,2567.57
1.52,114.06,-56.643,2565.38
1.535,114.06,-56.643,2562.812
1.549,114.06,-56.643,2559.331
1.564,114.06,-56.643,2559.331
1.578,114.06,-56.644,2556.006
1.593,114.061,-56.644,2556.342
1.607,114.061,-56.644,2555.864
1.621,114.061,-56.644,2554.342
1.636,114.061,-56.645,2554.342
1.65,114.061,-56.645,2554.342
1.665,114.061,-56.645,2556.438
1.679,114.061,-56.645,2557.897
1.694,114.061,-56.646,2558.062
1.708,114.061,-56.646,2560.427
1.723,114.061,-56.646,2562.056
1.737,114.061,-56.646,2563.301
1.752,114.061,-56.647,2566.538
1.766,114.061,-56.647,2566.61
1.781,114.061,-56.647,2568.416
1.795,114.061,-56.647,2567.896
1.81,114.061,-56.648,2568.365
1.824,114.061,-56.648,2570.867
1.839,114.061,-56.648,2572.751
1.853,114.061,-56.648,2572.417
1.868,114.061,-56.649,2570.44
1.882,114.062,-56.649,2569.361
