Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.343,114.036,-56.641,2521.383
1.358,114.036,-56.641,2520.272
1.372,114.036,-56.642,2519.446
1.386,114.036,-56.642,2517.87
1.401,114.036,-56.642,2519.557
1.415,114.036,-56.642,2518.736
1.43,114.036,-56.643,2517.692
1.444,114.036,-56.643,2516.095
1.459,114.036,-56.643,2512.34
1.473,114.036,-56.643,2507.746
1.488,114.036,-56.644,2502.661
1.502,114.036,-56.644,2497.559
1.516,114.036,-56.644,2497.559
1.531,114.036,-56.644,2486.994
1.545,114.036,-56.644,2486.994
1.56,114.036,-56.645,2482.292
1.574,114.037,-56.645,2478.553
1.589,114.037,-56.645,2477.162
1.603,114.037,-56.645,2475.068
1.618,114.037,-56.646,2472.884
1.632,114.037,-56.646,2473.662
1.646,114.037,-56.646,2476.141
1.661,114.037,-56.646,2479.654
1.675,114.037,-56.647,2483.761
1.69,114.037,-56.647,2483.761
1.704,114.037,-56.647,2487.87
1.719,114.037,-56.647,2490.988
1.733,114.037,-56.648,2492.605
1.747,114.037,-56.648,2489.644
1.762,114.037,-56.648,2488.542
1.776,114.037,-56.648,2490.547
1.791,114.037,-56.649,2493.156
1.805,114.037,-56.649,2500.884
1.82,114.037,-56.649,2501.969
1.834,114.037,-56.649,2503.444
1.849,114.037,-56.65,2504.336
1.863,114.037,-56.65,2504.336
1.877,114.038,-56.65,2504.483
1.892,114.038,-56.65,2505.767
1.906,114.038,-56.651,2506.327
1.921,114.038,-56.651,2506.327
1.935,114.038,-56.651,2502.619
1.95,114.038,-56.651,2500.55
1.964,114.038,-56.652,2498.906
1.979,114.038,-56.652,2495.677
1.993,114.038,-56.652,2491.094
2.007,114.038,-56.652,2491.094
2.022,114.038,-56.653,2491.094
2.036,114.038,-56.653,2491.989
2.051,114.038,-56.653,2493.086
2.065,114.038,-56.653,2489.385
2.08,114.038,-56.653,2486.362
2.094,114.038,-56.654,2484.143
2.109,114.038,-56.654,2485.898
2.123,114.038,-56.654,2488.115
2.137,114.038,-56.654,2489.463
