Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.562,114.031,-56.662,2458.597
2.576,114.031,-56.662,2457.473
2.591,114.031,-56.662,2457.705
2.605,114.031,-56.662,2453.094
2.62,114.031,-56.663,2452.058
2.634,114.032,-56.663,2452.058
2.649,114.032,-56.663,2453.637
2.663,114.032,-56.663,2452.03
2.678,114.032,-56.664,2451.03
2.692,114.032,-56.664,2449.179
2.707,114.032,-56.664,2449.179
2.721,114.032,-56.664,2445.558
2.736,114.032,-56.665,2443.143
2.75,114.032,-56.665,2441.611
2.765,114.032,-56.665,2438.108
2.779,114.032,-56.665,2441.287
2.793,114.032,-56.666,2440.051
2.808,114.032,-56.666,2439.537
2.822,114.032,-56.666,2438.511
2.837,114.032,-56.666,2437.546
2.851,114.032,-56.667,2434.455
2.866,114.032,-56.667,2432.472
2.88,114.032,-56.667,2430.184
2.895,114.032,-56.667,2428.08
2.909,114.032,-56.667,2425.804
2.924,114.032,-56.668,2424.21
2.938,114.032,-56.668,2424.21
2.953,114.033,-56.668,2421.428
2.967,114.033,-56.668,2421.428
2.982,114.033,-56.669,2417.139
2.996,114.033,-56.669,2415.407
3.011,114.033,-56.669,2412.369
3.025,114.033,-56.669,2410.876
3.04,114.033,-56.67,2409.14
3.054,114.033,-56.67,2407.333
3.069,114.033,-56.67,2404.181
3.083,114.033,-56.67,2404.943
3.097,114.033,-56.671,2402.784
0,114.024,-56.619,2717.999
0.014,114.024,-56.619,2716.368
0.029,114.024,-56.619,2716.368
0.043,114.024,-56.619,2713.134
0.058,114.024,-56.62,2711.436
0.072,114.024,-56.62,2708.803
0.087,114.024,-56.62,2695.919
0.101,114.024,-56.62,2676.415
0.116,114.024,-56.621,2658.004
0.13,114.024,-56.621,2658.004
0.144,114.024,-56.621,2626.436
0.159,114.024,-56.621,2626.436
0.173,114.024,-56.622,2615.705
0.188,114.024,-56.622,2615.705
0.202,114.024,-56.622,2599.605
0.217,114.024,-56.622,2592.862
0.231,114.024,-56.623,2587.491
0.245,114.024,-56.623,2581.261
0.26,114.025,-56.623,2576.264
0.274,114.025,-56.623,2572.84
