Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (2) (mean)
1.518,109.365,-55.17,1766.986
1.533,109.365,-55.17,1765.868
1.547,109.366,-55.171,1764.672
1.561,109.366,-55.171,1763.184
1.576,109.366,-55.171,1761.727
1.59,109.366,-55.171,1760.411
1.605,109.366,-55.172,1761.478
1.619,109.366,-55.172,1758.597
1.634,109.366,-55.172,1757.077
1.648,109.366,-55.172,1755.897
1.663,109.366,-55.172,1754.229
1.677,109.366,-55.173,1755.527
1.692,109.366,-55.173,1753.008
1.706,109.366,-55.173,1752.861
1.721,109.366,-55.173,1750.448
1.735,109.367,-55.174,1750.195
1.749,109.367,-55.174,1750.225
1.764,109.367,-55.174,1749.093
1.778,109.367,-55.174,1747.917
1.793,109.367,-55.175,1746.486
1.807,109.367,-55.175,1745.357
1.822,109.367,-55.175,1745.357
1.836,109.367,-55.175,1744.186
1.851,109.367,-55.176,1743.114
1.865,109.367,-55.176,1741.923
1.88,109.367,-55.176,1740.796
1.894,109.367,-55.176,1740.533
1.908,109.367,-55.177,1740.533
1.923,109.368,-55.177,1738.415
1.937,109.368,-55.177,1738.415
1.952,109.368,-55.177,1735.762
1.966,109.368,-55.178,1734.764
1.981,109.368,-55.178,1734.764
1.995,109.368,-55.178,1734.764
2.01,109.368,-55.178,1732.292
2.024,109.368,-55.179,1731.974
2.039,109.368,-55.179,1730.741
2.053,109.368,-55.179,1730.268
2.067,109.368,-55.179,1729.054
2.082,109.368,-55.179,1727.548
2.096,109.368,-55.18,1726.209
2.111,109.369,-55.18,1725.177
2.125,109.369,-55.18,1725.007
2.14,109.369,-55.18,1725.007
2.154,109.369,-55.181,1723.768
2.169,109.369,-55.181,1722.612
2.183,109.369,-55.181,1721.339
2.198,109.369,-55.181,1721.223
2.212,109.369,-55.182,1719.871
2.227,109.369,-55.182,1719.013
2.241,109.369,-55.182,1717.997
2.255,109.369,-55.182,1717.997
2.27,109.369,-55.183,1716.896
2.284,109.369,-55.183,1715.797
2.299,109.37,-55.183,1715.797
2.313,109.37,-55.183,1715.797
2.328,109.37,-55.184,1714.642
2.342,109.37,-55.184,1713.76
2.357,109.37,-55.184,1713.462
2.371,109.37,-55.184,1712.416
2.386,109.37,-55.185,1710.839
2.4,109.37,-55.185,1709.622
2.414,109.37,-55.185,1708.798
2.429,109.37,-55.185,1707.867
2.443,109.37,-55.185,1707.064
2.458,109.37,-55.186,1707.064
2.472,109.37,-55.186,1706
2.487,109.371,-55.186,1704.589
2.501,109.371,-55.186,1703.964
2.516,109.371,-55.187,1703.192
2.53,109.371,-55.187,1702.329
2.545,109.371,-55.187,1701.465
2.559,109.371,-55.187,1700.454
2.574,109.371,-55.188,1698.678
2.588,109.371,-55.188,1698.882
2.602,109.371,-55.188,1698.882
2.617,109.371,-55.188,1697.958
2.631,109.371,-55.189,1696.995
2.646,109.371,-55.189,1696.137
2.66,109.371,-55.189,1696.6
2.675,109.372,-55.189,1694.433
