Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0.419,89.766,-57.176,-374.467
0.433,89.766,-57.177,-372.947
0.448,89.766,-57.177,-372.947
0.462,89.766,-57.177,-370.395
0.477,89.766,-57.177,-368.051
0.491,89.766,-57.178,-367.877
0.506,89.766,-57.178,-367.39
0.52,89.766,-57.178,-366.142
0.535,89.766,-57.178,-366.21
0.549,89.766,-57.179,-366.017
0.563,89.766,-57.179,-366.273
0.578,89.766,-57.179,-370.508
0.592,89.766,-57.179,-370.508
0.607,89.766,-57.18,-375.023
0.621,89.766,-57.18,-379.15
0.636,89.766,-57.18,-382.629
0.65,89.766,-57.18,-386.154
0.665,89.766,-57.181,-389.317
0.679,89.767,-57.181,-395.64
0.694,89.767,-57.181,-398.06
0.708,89.767,-57.181,-398.7
0.722,89.767,-57.182,-400.302
0.737,89.767,-57.182,-401.907
0.751,89.767,-57.182,-401.907
0.766,89.767,-57.182,-402.557
0.78,89.767,-57.183,-404.431
0.795,89.767,-57.183,-406.322
0.809,89.767,-57.183,-406.322
0.824,89.767,-57.183,-411.782
0.838,89.767,-57.183,-414.271
0.852,89.767,-57.184,-415.49
0.867,89.767,-57.184,-416.827
0.881,89.767,-57.184,-419.183
0.896,89.767,-57.184,-421.533
0.91,89.767,-57.185,-421.533
0.925,89.767,-57.185,-423.328
0.939,89.767,-57.185,-424.306
0.954,89.767,-57.185,-427.125
0.968,89.767,-57.186,-427.49
0.982,89.767,-57.186,-427.495
0.997,89.767,-57.186,-427.331
1.011,89.767,-57.186,-425.992
1.026,89.767,-57.187,-423.641
1.04,89.767,-57.187,-420.209
1.055,89.767,-57.187,-423.46
1.069,89.767,-57.187,-423.585
1.084,89.767,-57.188,-424.081
1.098,89.767,-57.188,-424.596
1.113,89.767,-57.188,-423.311
1.127,89.767,-57.188,-422.16
1.141,89.767,-57.189,-419.132
1.156,89.767,-57.189,-420.305
1.17,89.767,-57.189,-416.227
1.185,89.767,-57.189,-415.253
1.199,89.767,-57.19,-417.156
1.214,89.767,-57.19,-417.156
1.228,89.767,-57.19,-420.4
1.243,89.767,-57.19,-420.394
1.257,89.767,-57.191,-425.684
1.271,89.767,-57.191,-427.024
1.286,89.767,-57.191,-427.985
1.3,89.767,-57.191,-429.571
1.315,89.767,-57.192,-429.674
1.329,89.768,-57.192,-430.042
1.344,89.768,-57.192,-431.544
1.358,89.768,-57.192,-432.439
1.373,89.768,-57.193,-432.439
1.387,89.768,-57.193,-432.569
1.401,89.768,-57.193,-432.376
1.416,89.768,-57.193,-431.499
1.43,89.768,-57.194,-429.942
1.445,89.768,-57.194,-427.869
1.459,89.768,-57.194,-425.309
1.474,89.768,-57.194,-423.819
1.488,89.768,-57.194,-422.012
1.503,89.768,-57.195,-425.707
1.517,89.768,-57.195,-425.707
1.532,89.768,-57.195,-422.413
1.546,89.768,-57.195,-425.625
1.56,89.768,-57.196,-424.988
1.575,89.768,-57.196,-423.629
1.589,89.768,-57.196,-421.877
1.604,89.768,-57.196,-418.947
1.618,89.768,-57.197,-414.598
1.633,89.768,-57.197,-410.175
1.647,89.768,-57.197,-407.035
1.662,89.768,-57.197,-404.386
1.676,89.768,-57.198,-404.386
1.69,89.768,-57.198,-400.878
1.705,89.768,-57.198,-397.385
1.719,89.768,-57.198,-394.229
1.734,89.768,-57.199,-390.03
1.748,89.768,-57.199,-385.998
1.763,89.768,-57.199,-382.514
1.777,89.768,-57.199,-379.006
1.792,89.768,-57.2,-376.539
1.806,89.768,-57.2,-377.03
1.82,89.768,-57.2,-377.478
1.835,89.768,-57.2,-380.523
1.849,89.768,-57.201,-375.685
1.864,89.768,-57.201,-372.313
1.878,89.768,-57.201,-371.296
1.893,89.768,-57.201,-367.131
1.907,89.768,-57.202,-362.309
1.922,89.768,-57.202,-362.565
1.936,89.768,-57.202,-362.565
1.951,89.768,-57.202,-364.474
1.965,89.768,-57.203,-363.149
1.979,89.769,-57.203,-358.9
1.994,89.769,-57.203,-358.9
2.008,89.769,-57.203,-355.842
2.023,89.769,-57.204,-351.152
2.037,89.769,-57.204,-351.966
2.052,89.769,-57.204,-349.085
2.066,89.769,-57.204,-346.681
2.081,89.769,-57.204,-344.016
2.095,89.769,-57.205,-340.91
2.109,89.769,-57.205,-338.234
2.124,89.769,-57.205,-337.033
2.138,89.769,-57.205,-337.033
2.153,89.769,-57.206,-336.948
2.167,89.769,-57.206,-335.927
2.182,89.769,-57.206,-341.217
2.196,89.769,-57.206,-344.043
2.211,89.769,-57.207,-349.246
2.225,89.769,-57.207,-352.166
2.24,89.769,-57.207,-357.501
2.254,89.769,-57.207,-358.444
2.268,89.769,-57.208,-359.644
2.283,89.769,-57.208,-359.876
2.297,89.769,-57.208,-359.876
2.312,89.769,-57.208,-364.899
2.326,89.769,-57.209,-366.273
2.341,89.769,-57.209,-366.187
2.355,89.769,-57.209,-366.81
2.37,89.769,-57.209,-368.914
2.384,89.769,-57.21,-370.68
2.398,89.769,-57.21,-370.58
2.413,89.769,-57.21,-370.593
2.427,89.769,-57.21,-370.727
2.442,89.769,-57.211,-370.213
2.456,89.769,-57.211,-370.213
2.471,89.769,-57.211,-370.213
2.485,89.769,-57.211,-368.377
2.5,89.769,-57.212,-367.044
2.514,89.769,-57.212,-366.071
2.528,89.769,-57.212,-365.171
2.543,89.769,-57.212,-364.128
2.557,89.769,-57.213,-364.277
2.572,89.769,-57.213,-364.187
2.586,89.769,-57.213,-366.955
2.601,89.769,-57.213,-366.955
2.615,89.77,-57.214,-367.088
2.63,89.77,-57.214,-367.04
2.644,89.77,-57.214,-367.355
2.659,89.77,-57.214,-367.514
2.673,89.77,-57.215,-367.415
2.687,89.77,-57.215,-367.36
2.702,89.77,-57.215,-366.609
2.716,89.77,-57.215,-365.71
2.731,89.77,-57.215,-364.974
2.745,89.77,-57.216,-364.675
2.76,89.77,-57.216,-364.675
2.774,89.77,-57.216,-362.738
2.789,89.77,-57.216,-360.013
2.803,89.77,-57.217,-356.988
2.817,89.77,-57.217,-354.412
2.832,89.77,-57.217,-351.208
2.846,89.77,-57.217,-349.526
2.861,89.77,-57.218,-348.147
2.875,89.77,-57.218,-346.065
2.89,89.77,-57.218,-343.804
2.904,89.77,-57.218,-341.973
2.919,89.77,-57.219,-341.973
2.933,89.77,-57.219,-340.154
2.947,89.77,-57.219,-338.122
2.962,89.77,-57.219,-336.615
2.976,89.77,-57.22,-335.431
2.991,89.77,-57.22,-334.99
3.005,89.77,-57.22,-334.821
3.02,89.77,-57.22,-334.709
3.034,89.77,-57.221,-334.821
3.049,89.77,-57.221,-334.968
3.063,89.77,-57.221,-334.968
3.078,89.77,-57.221,-335.333
3.092,89.77,-57.222,-335.923
3.106,89.77,-57.222,-336.332
3.121,89.77,-57.222,-336.856
3.135,89.77,-57.222,-336.836
3.15,89.77,-57.223,-337.533
3.164,89.77,-57.223,-337.533
3.179,89.77,-57.223,-338.986
3.193,89.77,-57.223,-340.258
3.208,89.77,-57.224,-341.693
3.222,89.77,-57.224,-341.693
3.236,89.77,-57.224,-343.221
0,89.764,-57.169,-244.078
0.014,89.764,-57.17,-246.024
0.029,89.764,-57.17,-247.025
0.043,89.764,-57.17,-248.051
0.058,89.764,-57.17,-249.077
0.072,89.764,-57.171,-250.084
0.087,89.764,-57.171,-251.425
0.101,89.764,-57.171,-253.904
0.116,89.764,-57.171,-252.261
0.13,89.764,-57.172,-252.405
0.145,89.764,-57.172,-262.957
0.159,89.764,-57.172,-279.102
0.174,89.764,-57.172,-292.531
0.188,89.764,-57.173,-305.25
0.203,89.764,-57.173,-318.62
0.217,89.764,-57.173,-333.292
0.232,89.764,-57.173,-347.159
0.246,89.764,-57.174,-361.179
0.261,89.764,-57.174,-370.181
0.275,89.764,-57.174,-370.181
0.29,89.764,-57.174,-376.182
0.304,89.764,-57.175,-379.199
0.319,89.764,-57.175,-378.467
0.333,89.764,-57.175,-375.878
0.348,89.764,-57.175,-372.688
