Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
2.47,89.766,-57.211,-345.873
2.484,89.766,-57.211,-345.873
2.499,89.766,-57.211,-345.873
2.513,89.766,-57.211,-345.066
2.528,89.766,-57.212,-343.355
2.542,89.766,-57.212,-343.138
2.557,89.766,-57.212,-342.298
2.571,89.766,-57.212,-342.551
2.586,89.766,-57.213,-342.537
2.6,89.766,-57.213,-341.844
2.614,89.766,-57.213,-340.953
2.629,89.766,-57.213,-340.229
2.643,89.766,-57.214,-340.945
2.658,89.766,-57.214,-340.934
2.672,89.766,-57.214,-342.572
2.687,89.766,-57.214,-343.187
2.701,89.766,-57.214,-343.368
2.716,89.766,-57.215,-343.766
2.73,89.766,-57.215,-343.141
2.744,89.766,-57.215,-343.099
2.759,89.766,-57.215,-343.801
2.773,89.766,-57.216,-344.843
2.788,89.766,-57.216,-344.843
2.802,89.766,-57.216,-344.901
2.817,89.766,-57.216,-345.355
2.831,89.766,-57.217,-345.639
2.846,89.766,-57.217,-348.252
2.86,89.766,-57.217,-349.148
2.874,89.766,-57.217,-349.667
2.889,89.766,-57.218,-348.181
2.903,89.766,-57.218,-349.529
2.918,89.766,-57.218,-349.055
2.932,89.766,-57.218,-348.23
2.947,89.766,-57.219,-348.23
2.961,89.766,-57.219,-345.531
2.976,89.766,-57.219,-345.511
2.99,89.766,-57.219,-343.566
3.004,89.766,-57.22,-341.955
3.019,89.767,-57.22,-340.401
3.033,89.767,-57.22,-339.154
3.048,89.767,-57.22,-338.735
3.062,89.767,-57.221,-338.735
3.077,89.767,-57.221,-339.075
3.091,89.767,-57.221,-339.075
3.106,89.767,-57.221,-339.625
3.12,89.767,-57.222,-339.467
3.134,89.767,-57.222,-338.938
3.149,89.767,-57.222,-338.957
3.163,89.767,-57.222,-339.919
3.178,89.767,-57.223,-340.604
3.192,89.767,-57.223,-340.604
3.207,89.767,-57.223,-341.705
3.221,89.767,-57.223,-342.834
3.236,89.767,-57.224,-343.1
3.25,89.767,-57.224,-343.1
3.264,89.767,-57.224,-343.881
3.279,89.767,-57.224,-345.315
0,89.763,-57.169,-243.606
0.014,89.763,-57.169,-243.606
0.029,89.763,-57.169,-245.824
0.043,89.763,-57.17,-246.822
0.058,89.763,-57.17,-247.857
0.072,89.763,-57.17,-249.778
0.087,89.763,-57.17,-250.823
0.101,89.763,-57.171,-251.857
0.116,89.763,-57.171,-252.996
0.13,89.763,-57.171,-253.904
0.145,89.763,-57.171,-253.904
0.159,89.763,-57.172,-253.227
0.174,89.763,-57.172,-263.326
0.188,89.763,-57.172,-279.655
0.203,89.763,-57.172,-292.97
0.217,89.764,-57.173,-292.97
0.232,89.764,-57.173,-319.611
0.246,89.764,-57.173,-333.705
0.261,89.764,-57.173,-349.215
0.275,89.764,-57.174,-361.502
0.29,89.764,-57.174,-369.227
0.304,89.764,-57.174,-369.227
