Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.072,114.068,-56.618,2753.41
0.087,114.068,-56.618,2752.246
0.101,114.068,-56.619,2752.246
0.116,114.068,-56.619,2750.948
0.13,114.068,-56.619,2749.326
0.144,114.068,-56.619,2748.419
0.159,114.068,-56.62,2747.227
0.173,114.068,-56.62,2736.406
0.188,114.068,-56.62,2719.69
0.202,114.068,-56.62,2703.202
0.217,114.068,-56.621,2687.614
0.231,114.068,-56.621,2672.788
0.246,114.068,-56.621,2662.957
0.26,114.068,-56.621,2662.957
0.274,114.068,-56.622,2660.445
0.289,114.068,-56.622,2663.049
0.303,114.068,-56.622,2666.316
0.318,114.068,-56.622,2675.925
0.332,114.069,-56.622,2670.975
0.347,114.069,-56.623,2682.01
0.361,114.069,-56.623,2689.841
0.376,114.069,-56.623,2691.273
0.39,114.069,-56.623,2688.217
0.404,114.069,-56.624,2688.217
0.419,114.069,-56.624,2684.88
0.433,114.069,-56.624,2681.834
0.448,114.069,-56.624,2682.572
0.462,114.069,-56.625,2682.189
0.477,114.069,-56.625,2686.562
0.491,114.069,-56.625,2691.481
0.506,114.069,-56.625,2692.644
0.52,114.069,-56.626,2695.945
0.534,114.069,-56.626,2691.325
0.549,114.069,-56.626,2687.101
0.563,114.069,-56.626,2687.276
0.578,114.069,-56.627,2681.362
0.592,114.069,-56.627,2675.254
0.607,114.069,-56.627,2668.662
0.621,114.07,-56.627,2663.662
0.636,114.07,-56.628,2656.387
0.65,114.07,-56.628,2649.166
0.664,114.07,-56.628,2642.124
0.679,114.07,-56.628,2636.47
0.693,114.07,-56.629,2630.848
0.708,114.07,-56.629,2630.848
0.722,114.07,-56.629,2624.651
0.737,114.07,-56.629,2618.674
0.751,114.07,-56.63,2614.054
0.766,114.07,-56.63,2610.133
0.78,114.07,-56.63,2609.711
0.794,114.07,-56.63,2614.125
0.809,114.07,-56.631,2618.491
0.823,114.07,-56.631,2622.347
0.838,114.07,-56.631,2625.38
0.852,114.07,-56.631,2625.086
0.867,114.07,-56.631,2624.577
