Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.675,114.016,-56.647,2473.083
1.689,114.016,-56.647,2473.416
1.704,114.017,-56.647,2471.231
1.718,114.017,-56.648,2467.279
1.733,114.017,-56.648,2461.417
1.747,114.017,-56.648,2455.729
1.762,114.017,-56.648,2450.339
1.776,114.017,-56.649,2445.318
1.79,114.017,-56.649,2447.647
1.805,114.017,-56.649,2452.24
1.819,114.017,-56.649,2455.462
1.834,114.017,-56.65,2455.462
1.848,114.017,-56.65,2459.706
1.863,114.017,-56.65,2463.257
1.877,114.017,-56.65,2465.125
1.892,114.017,-56.651,2464.898
1.906,114.017,-56.651,2465.319
1.92,114.017,-56.651,2464.795
1.935,114.017,-56.651,2462.15
1.949,114.017,-56.652,2457.49
1.964,114.017,-56.652,2452.089
1.978,114.017,-56.652,2452.089
1.993,114.017,-56.652,2446.801
2.007,114.017,-56.653,2441.779
2.021,114.017,-56.653,2437.606
2.036,114.018,-56.653,2435.312
2.05,114.018,-56.653,2435.474
2.065,114.018,-56.654,2435.776
2.079,114.018,-56.654,2434.323
2.094,114.018,-56.654,2434.177
2.108,114.018,-56.654,2433.477
2.123,114.018,-56.655,2428.172
2.137,114.018,-56.655,2428.172
2.151,114.018,-56.655,2424.057
2.166,114.018,-56.655,2424.643
2.18,114.018,-56.656,2423.352
2.195,114.018,-56.656,2421.482
2.209,114.018,-56.656,2420.801
2.224,114.018,-56.656,2422.482
2.238,114.018,-56.656,2421.407
2.252,114.018,-56.657,2423.587
2.267,114.018,-56.657,2422.78
2.281,114.018,-56.657,2419.829
2.296,114.018,-56.657,2419.675
2.31,114.018,-56.658,2419.578
2.325,114.018,-56.658,2417.872
2.339,114.018,-56.658,2415.868
2.354,114.018,-56.658,2413.395
2.368,114.019,-56.659,2411.23
2.382,114.019,-56.659,2407.082
2.397,114.019,-56.659,2404.523
2.411,114.019,-56.659,2404.523
2.426,114.019,-56.66,2404.39
2.44,114.019,-56.66,2404.39
2.455,114.019,-56.66,2403.174
2.469,114.019,-56.66,2403.174
2.484,114.019,-56.661,2400.906
2.498,114.019,-56.661,2400.932
2.512,114.019,-56.661,2400.137
2.527,114.019,-56.661,2398.008
2.541,114.019,-56.662,2396.767
2.556,114.019,-56.662,2395.527
2.57,114.019,-56.662,2399.448
2.585,114.019,-56.662,2404.989
2.599,114.019,-56.663,2403.593
2.613,114.019,-56.663,2407.039
2.628,114.019,-56.663,2409.751
2.642,114.019,-56.663,2409.758
2.657,114.019,-56.664,2411.469
2.671,114.019,-56.664,2412.609
2.686,114.02,-56.664,2415.835
2.7,114.02,-56.664,2415.835
2.715,114.02,-56.665,2419.434
2.729,114.02,-56.665,2420.736
2.743,114.02,-56.665,2420.736
2.758,114.02,-56.665,2423.037
2.772,114.02,-56.665,2420.218
2.787,114.02,-56.666,2420.162
2.801,114.02,-56.666,2420.423
2.816,114.02,-56.666,2418.352
2.83,114.02,-56.666,2416.35
2.844,114.02,-56.667,2412.811
2.859,114.02,-56.667,2411.354
2.873,114.02,-56.667,2411.111
2.888,114.02,-56.667,2410.152
2.902,114.02,-56.668,2410.289
2.917,114.02,-56.668,2409.014
2.931,114.02,-56.668,2405.93
2.946,114.02,-56.668,2403.223
2.96,114.02,-56.669,2402.311
2.974,114.02,-56.669,2400.049
2.989,114.02,-56.669,2397.852
3.003,114.02,-56.669,2395.997
3.018,114.021,-56.67,2393.722
3.032,114.021,-56.67,2391.424
3.047,114.021,-56.67,2391.424
3.061,114.021,-56.67,2390.157
3.076,114.021,-56.671,2388.958
3.09,114.021,-56.671,2387.671
3.104,114.021,-56.671,2386.294
3.119,114.021,-56.671,2383.962
